hash,text,entities,pred
431044600a7c28b86262715be4e36a73e1614a2f631d0324ab2f74f0cd8c6f04,"Але миттю спохоплювався , і це було вчинити зовсім не важко , бо й вона при таких зустрічах миттю зникала . Таїсія Іванівна на нього уваги не звертала тим більше , вони лише віталися , хоч одного разу він вловив від неї пильного позира , який йому не сподобався . Аркадій же Петрович цього місяця хоч і випивав , але не аж так , щоб збурити їхній мир , проте роботу ( « временну » , за його висловом ) увіч покинув .","[{""label"": ""PERS"", ""text"": ""Таїсія Іванівна""}, {""label"": ""PERS"", ""text"": ""Аркадій же Петрович""}]","[{""label"": ""PERS"", ""text"": ""Таїсія Іванівна""}]"
ef207c49585f4a6898f67a98ba85ec7d51cfd9a1e90c961a201ce107c5723139,"Принаймні Людмила вранці щоразу виходила з дому , а приходила ввечері , а він , хоч і покидав обійстя , але нерегулярно ; щось часом на дворі робив , наприклад лагодив паркана чи збивав собачу буду , яка чомусь розсипалася , чи ганяв голубів , яких тримав .","[{""label"": ""PERS"", ""text"": ""Людмила""}]",[]
f40af16da12b73b5de2ecefce9f19ed020a09059ba0df505ed5890604912f6d6,"Часом до нього сходилися голуб'ятники , відтак вели галасливі голуб'ятницькі розмови , цілком , сказати б , професійні .",[],[]
313c54c85f9fab6c5582fb6e2fdd1d6e3454ff3ee6f65b6744833f673718f9d8,"При зустрічах з Іваном Пастух загадково всміхався , ніби вони були пов'язані особливою таємницею .","[{""label"": ""PERS"", ""text"": ""Іваном""}, {""label"": ""PERS"", ""text"": ""Пастух""}]","[{""label"": ""PERS"", ""text"": ""Іваном Пастух""}]"
203443d8fd5fb5005e6f84e3eda3f008847a9aa6e0a464a7e27abb846d9f506b,"Часом перекидався принагідним словом , але в довші балачки не заходив .",[],[]
2883773e311657ca54c9daaecbe230128774cc420ccf0bf3f2f9e58b76018dcc,"Оце й усе , що з'єднувало їхні Сфери , а загалом вони ніби розкошували в мирі , що його принесло до обійстя павутиння бабиного літа . Іван часом приходив пізно , вночі , але не тому , що завів дівчину , а через кіна , які таки відвідував на останньому сеансі .","[{""label"": ""PERS"", ""text"": ""Іван""}]","[{""label"": ""PERS"", ""text"": ""Іван""}]"
d5b6952bd945ddc326d29293e077130595a7ecfb277db3645ba928782109f1d9,"Пес на нього вже давно не гавкав , тому Іван припинив підгодовувати його ковбасою , відтак тварина часом дивилася на нього з печальним розумінням , у якому можна було прочитати й м'якого докора .","[{""label"": ""PERS"", ""text"": ""Іван""}]","[{""label"": ""PERS"", ""text"": ""Іван""}]"
518feef732de2170691baf5d71b35dd537f4903b0df18908b8a4da1aaff9ffe4,"Але , попри все , напруження , яке відчув у перші дні свого тут перебування , не зникало .",[],[]
3295630ee3173030bf8a3d687b5293530e4283931babae98afc758dc758e1454,"Це було щось тонке , майже непримітне , тому здобутий мир нагадував усе-таки спокій передгроззя .",[],[]
797ac1ac01d2f3ccce134f4d2e038fe71ad6b4127ec536e846ada15dbc264ac3,"Не раз Іван Василевський признавався собі , що чогось очікує , бо його сторожові пункти лишалися невідпружені .","[{""label"": ""PERS"", ""text"": ""Іван Василевський""}]","[{""label"": ""PERS"", ""text"": ""Іван Василевський""}]"
34986aee4d354752dcdb747bb33b3fa654b1186695351a99120e70e5a14fdf23,"З одного боку , це турбувало , з другого , творило затамований інтерес , менший , як при мисливському вогнику , але чіпкий .",[],[]
0eab9f1704e033d9fb6914dbe81151210b3f5c01ba9d3af057b765d639cb77cb,"За одного з передсонь признався собі ще в одному : йому хотілося розгадати таємниці цього дому , а що вони існували , не сумнівався .",[],[]
b2e6b5f303150ccd2aa15f3e258f22eb7caa9d990c65a1ff2f588359245b20b3,"З Федьом Салом більше не розмовляв , але часом відчував на собі його погляд — той ніби стежив за ним ; він сам стежив за господарями , вони стежили за ним і одне за одним , отже , свої Сфери , хоч і на позірному рівні , з'єднували .","[{""label"": ""PERS"", ""text"": ""Федьом Салом""}]","[{""label"": ""PERS"", ""text"": ""Федь""}]"
280695840dd71bb81ab56e05167ee71414266364a05f3b3d089e5b9252a17b4a,"І він силою змислів , які в нього не були затуплені на противагу розумові , відчував , що війна таки має початися , відтак у ньому спалахувало ( що дивувало ) незбагненне завзяття : всі вони , всі , всі — господар із господинею , і Людмила з ним , і навіть Федьо Сало , який ніби цілком вийшов із цієї Сфери , — до чогось готувалися , причому на рівні , можна сказати , прочуттєвому .","[{""label"": ""PERS"", ""text"": ""Людмила""}, {""label"": ""PERS"", ""text"": ""Федьо Сало""}]",[]
7014a6a5cbb7baac9963c073965a40d45918d1f37728d7f237899ba68600717d,"Неділями , при яскравому сонці , Людмила виходила у двір із мольбертом , галетою , фарбами , розташовувалася якраз проти Іванового вікна й малювала осінні пейзажі .","[{""label"": ""PERS"", ""text"": ""Людмила""}, {""label"": ""PERS"", ""text"": ""Іванового""}]",[]
6261eec6e0cc92ff0e89d4da48b253f0be83162e44e6ef1ec9f6b32b0cbf6b5e,"Хлопець стояв на деякій відстані від вікна й дивився . Людмила уваги на те не звертала , захоплена творенням , але йому здавалося , що це зумисна демонстрація і що вона чудово знає , що з дому він за нею стежить .","[{""label"": ""PERS"", ""text"": ""Людмила""}]",[]
ad069b24e9da43c1b67d0c1900563350058ac648f6e52b1c9f8e89c0f03e3a30,"І він стежив , хоча напередодні щоразу давав зарік цього не чинити .",[],[]
b38e5b1b5ac19a9da91c5b3aeeae8dd61b08383243b4633370c99faf21842cbf,"Допомагали їй Пес та Кіт : Пес улягався поблизу й пильно дивився , тільки вряди-годи відриваючись до своїх бліх ; Кіт же сідав на ґанку й палив до неї очима .",[],"[{""label"": ""PERS"", ""text"": ""Пес""}, {""label"": ""PERS"", ""text"": ""Кіт""}]"
dfad70ed0d38dd2d2940a32a3edbec33d2b7a099b143ee041565a5c409120efe,"Інколи ставав нахабніший , стрімко збігав зі сходинок , перебігав двір і стрибав їй на плече .",[],[]
015c8e8e8f6f6fb79e765e5f813faa9f0c8492fd91db345dcd17253d37ec3de5,"Тоді Людмила сміялася , повертаючи в Іванів бік того профіля ( в кожної людини їх два різні ) , який був у неї привабливіший .","[{""label"": ""PERS"", ""text"": ""Людмила""}, {""label"": ""PERS"", ""text"": ""Іванів""}]","[{""label"": ""PERS"", ""text"": ""Іванів""}]"
