hash,text,entities
39f278edf5b3dc9de4e6527dadc4cf94300b282c78ee51fe64350bcdb54af0ba,"При цьому директором фірми став Олексій Шевцов , який пробув на цій посаді до осені 2014 року , після чого директором стала Чепурненко . Чепурненко і Шевцов раніше також були співзасновниками ТОВ «Виробничо-торгова компанія «Металбудмаркет» і ТОВ «Виробнича комерційна компанія «Лугабуд» ДП «НАЕК «Енергоатом» 21 квітня уклало угоду з ПАТ «Акціонерна страхова компанія «ІНГО Україна» на послуги з цивільної відповідальності « Енергоатому » за ядерну шкоду.","[{""label"": ""JOB"", ""text"": ""директором""}, {""label"": ""PERS"", ""text"": ""Олексій Шевцов""}, {""label"": ""DATE"", ""text"": ""осені 2014 року""}, {""label"": ""JOB"", ""text"": ""директором""}, {""label"": ""PERS"", ""text"": ""Чепурненко""}, {""label"": ""PERS"", ""text"": ""Чепурненко""}, {""label"": ""PERS"", ""text"": ""Шевцов""}, {""label"": ""JOB"", ""text"": ""співзасновниками""}, {""label"": ""ORG"", ""text"": ""ТОВ «Виробничо-торгова компанія «Металбудмаркет»""}, {""label"": ""ORG"", ""text"": ""ТОВ «Виробнича комерційна компанія «Лугабуд»""}, {""label"": ""ORG"", ""text"": ""ДП «НАЕК «Енергоатом»""}, {""label"": ""DATE"", ""text"": ""21 квітня""}, {""label"": ""ORG"", ""text"": ""ПАТ «Акціонерна страхова компанія «ІНГО Україна»""}, {""label"": ""ORG"", ""text"": ""Енергоатому""}]"
a4c4e067a70e8a22bf93ed5a2876e8e6fe93e788865f7ad7cc119aafa9cad777,"Вартість угоди склала 5,07 млн грн .","[{""label"": ""MON"", ""text"": ""5,07 млн грн""}]"
a214e4e24bd6e2aae3a43180381b115a50a34c4c09990d72b6d5e0f812d2a043,Про це повідомляється у « Віснику державних закупівель ».,"[{""label"": ""ART"", ""text"": ""Віснику державних закупівель""}]"
296b15238bf4ab46b93d7bcc2ea09ee435e95bedb9e4822b7db02e5643985d63,"Страхування ядерної шкоди – це страхування на випадок аварій, у тому числі загальнодержавного і трансграничного масштабу.",[]
29d947f878784154769542b8f1d3d9beed95ad91262d835506cde197eda6814d,"« Енергоатом » зобов'язаний проводити таке страхування як оператор чотирьох АЕС – Запорізької, Рівненської, Хмельницької та Юно-Української .","[{""label"": ""ORG"", ""text"": ""Енергоатом""}, {""label"": ""JOB"", ""text"": ""оператор""}, {""label"": ""LOC"", ""text"": ""Запорізької, Рівненської, Хмельницької та Юно-Української""}]"
a6cff4abb847c2ebf6bec4f66b8ccfeea192076f192d844a943b79c5513f3d7c,"Оскільки у випадку завдання ядерної шкоди йдеться про великі суми відшкодування, страхові компанії об'єднуються в т. з. ядерні страхові пули – насьогодні в світі таких існує 26 штук. Український пул було створено у 2003 р. , його членами є 30 страхових компаній, що працюють на принципах солідарної відповідальності.","[{""label"": ""ORG"", ""text"": ""Український пул""}, {""label"": ""DATE"", ""text"": ""2003 р.""}]"
c9949d6c68e7a1cc62012d25a0b477f0e06f51f8290b711487f32cd9264f5b40,"Власні активи страховиків покривають 27 млн грн. спеціальних прав запозичень, і ще 123 млн грн. перестраховують в 18 іноземних страхових пулах (американський, британський, російський т. д.).","[{""label"": ""JOB"", ""text"": ""страховиків""}, {""label"": ""MON"", ""text"": ""27 млн грн.""}, {""label"": ""MON"", ""text"": ""123 млн грн.""}]"
c9079efe4a9555e8bc2b7e4b130c06e6bb154adcbde71bf107cfa2b416aa21ae,"Згідно з чинним законодавством українських атомників повинна страхувати компанія, яка відповідає трьом вимогам: є резидентом України , є членом вказаного вище ядерного страхового пулу, має відповідну ліцензію.","[{""label"": ""JOB"", ""text"": ""атомників""}, {""label"": ""LOC"", ""text"": ""України""}]"
fd761f82f8933d82338a5d6ea82548591ec5bcb66ec22a424fbda66d41675833,"При цьому компанію-страховика обирає не сам « Енергоатом », а компанії ядерного пулу на загальних зборах.","[{""label"": ""ORG"", ""text"": ""Енергоатом""}]"
2bf590acde20b5d4d090a59a29af05e2e7cf057e8f387273ad8f4daaa6ff9c50,"За даними « ВДЗ », пул щонайменше п'ятий рік поспіль уповноважує на це « ІНГО Україна ».","[{""label"": ""ART"", ""text"": ""ВДЗ""}, {""label"": ""DATE"", ""text"": ""п'ятий рік поспіль""}, {""label"": ""ORG"", ""text"": ""ІНГО Україна""}]"
0390cadc9f6f5d7642d43a4e95f4deda3a0f69ab7ae2755632289464aafebdaa,Страхова сума упродовж цього часу незмінна.,[]
21f132947ee7882f728fb7883ca686348edd5e7a43bbb68dd266c61696905b7b,"« ІНГО Україна » зареєстроване в Києві , однак основним власником у єдиному реєстрі записане є російське ТОВ «Інвест-Поліс» ( Москва , згідно з 2008 р. перетворено на ЗАТ ) з російської страхової групи « Ингосстрах ». Суддя Вищого адміністративного суду Києва Олег Голяшкін претендує на службове житло в Києві , хоча на його матір записано дві квартири на Печерську .","[{""label"": ""ORG"", ""text"": ""ІНГО Україна""}, {""label"": ""LOC"", ""text"": ""Києві""}, {""label"": ""ORG"", ""text"": ""ТОВ «Інвест-Поліс»""}, {""label"": ""LOC"", ""text"": ""Москва""}, {""label"": ""DATE"", ""text"": ""2008 р.""}, {""label"": ""ORG"", ""text"": ""ЗАТ""}, {""label"": ""ORG"", ""text"": ""Ингосстрах""}, {""label"": ""JOB"", ""text"": ""Суддя""}, {""label"": ""ORG"", ""text"": ""Вищого адміністративного суду Києва""}, {""label"": ""PERS"", ""text"": ""Олег Голяшкін""}, {""label"": ""LOC"", ""text"": ""Києві""}, {""label"": ""LOC"", ""text"": ""Печерську""}]"
